Hugo_Symbol,threshold,n_variants,n_predicted_artifact,artifact_fraction,median_rep_error_probability,mean_rep_error_probability
CTBP2,0.75,6,1,0.166667,0.330924,0.346227
DDX60L,0.75,6,1,0.166667,0.021978,0.21065
DEPDC5,0.75,6,1,0.166667,0.362031,0.398428
DPPA2,0.75,6,1,0.166667,0.098577,0.250433
EML1,0.75,6,1,0.166667,0.044562,0.259254
ERCC6,0.75,6,1,0.166667,0.016756,0.239527
FAM83G,0.75,6,1,0.166667,0.04892,0.279547
FOXP3,0.75,6,1,0.166667,0.105908,0.296244
HSPA12A,0.75,6,1,0.166667,0.019596,0.176004
IFT140,0.75,6,1,0.166667,0.2307,0.323982
IRAG1,0.75,6,1,0.166667,0.305502,0.361112
IRS1,0.75,6,1,0.166667,0.257559,0.348374
ITGA11,0.75,6,1,0.166667,0.0,0.148999
KCNMA1,0.75,6,1,0.166667,0.0,0.167795
KNTC1,0.75,6,1,0.166667,0.029853,0.251575
MTA1,0.75,6,1,0.166667,0.00068,0.167316
NOL8,0.75,6,1,0.166667,0.002514,0.186825
OXSR1,0.75,6,1,0.166667,0.003429,0.17704
PCDH9,0.75,6,1,0.166667,0.426713,0.463746
PDS5A,0.75,6,1,0.166667,0.005972,0.181089
PRDM5,0.75,6,1,0.166667,0.425348,0.465798
PRG4,0.75,6,1,0.166667,0.277339,0.379811
PTCHD3,0.75,6,1,0.166667,0.0,0.206319
RAI2,0.75,6,1,0.166667,0.590624,0.507361
RTL9,0.75,6,1,0.166667,0.06406,0.210387
SCN4A,0.75,6,1,0.166667,0.108428,0.272699
SH3BP4,0.75,6,1,0.166667,0.290016,0.357776
SIRPB1,0.75,6,1,0.166667,0.48261,0.469398
SLC22A2,0.75,6,1,0.166667,0.14079,0.331349
SLX4,0.75,6,1,0.166667,0.306464,0.379823
SORCS3,0.75,6,1,0.166667,0.00066,0.166634
SOX30,0.75,6,1,0.166667,0.092528,0.252281
UBTF,0.75,6,1,0.166667,0.044609,0.217107
VAV2,0.75,6,1,0.166667,1e-06,0.185178
WDR19,0.75,6,1,0.166667,0.121642,0.249328
ABCA7,0.75,7,1,0.142857,0.121322,0.320975
BNC1,0.75,7,1,0.142857,0.378359,0.40205
CTNNA3,0.75,7,1,0.142857,0.317799,0.394892
FBXO38,0.75,7,1,0.142857,0.131026,0.226276
GRIK3,0.75,7,1,0.142857,0.00266,0.230776
IRX1,0.75,7,1,0.142857,0.133305,0.311178
KCNT2,0.75,7,1,0.142857,0.192222,0.345236
MAGEB16,0.75,7,1,0.142857,0.0,0.223647
MYH14,0.75,7,1,0.142857,0.172934,0.2555
NISCH,0.75,7,1,0.142857,0.000711,0.153853
NMBR,0.75,7,1,0.142857,0.419722,0.392126
NXN,0.75,7,1,0.142857,0.000319,0.287072
NYNRIN,0.75,7,1,0.142857,0.000447,0.197521
PC,0.75,7,1,0.142857,0.219599,0.296499
PNPLA6,0.75,7,1,0.142857,0.000299,0.177349
SLC38A4,0.75,7,1,0.142857,0.413576,0.46916
SRGAP1,0.75,7,1,0.142857,0.124535,0.211323
TSNARE1,0.75,7,1,0.142857,0.208834,0.40467
U2SURP,0.75,7,1,0.142857,0.00307,0.224383
UBE3A,0.75,7,1,0.142857,0.419205,0.358698
A1CF,0.75,8,1,0.125,0.009651,0.229017
ARHGAP6,0.75,8,1,0.125,0.020355,0.309359
DNMBP,0.75,8,1,0.125,0.023635,0.140178
HELZ2,0.75,8,1,0.125,0.076033,0.208318
ITIH6,0.75,8,1,0.125,8.8e-05,0.203849
LINGO2,0.75,8,1,0.125,0.444074,0.387964
PIK3R5,0.75,8,1,0.125,2.7e-05,0.195318
SCNN1G,0.75,8,1,0.125,0.418805,0.40136
SLC2A1,0.75,8,1,0.125,0.150816,0.308521
SLC2A14,0.75,8,1,0.125,0.393912,0.37742
FLT1,0.75,9,1,0.111111,0.172635,0.289452
MAGEC2,0.75,9,1,0.111111,0.099167,0.239281
MAST4,0.75,9,1,0.111111,0.000987,0.184463
TDRD6,0.75,9,1,0.111111,0.20981,0.34569
ANKRD11,0.75,10,1,0.1,0.248269,0.336806
USP24,0.75,10,1,0.1,0.000655,0.162092
CASZ1,0.75,11,1,0.090909,0.007111,0.143233
FAM83H,0.75,12,1,0.083333,0.009052,0.28221
PCDH11Y,0.75,12,1,0.083333,0.0,0.126739
TRPC4,0.75,12,1,0.083333,0.005048,0.178598
A3GALT2,0.75,1,0,0.0,3.7e-05,3.7e-05
AAK1,0.75,1,0,0.0,0.000568,0.000568
AATK,0.75,2,0,0.0,9.4e-05,9.4e-05
ABCA3,0.75,4,0,0.0,0.218841,0.250307
ABCG5,0.75,5,0,0.0,0.0,0.018621
ABHD16B,0.75,1,0,0.0,0.568191,0.568191
ABHD6,0.75,1,0,0.0,0.053176,0.053176
ABI1,0.75,1,0,0.0,0.269169,0.269169
ABITRAM,0.75,1,0,0.0,1e-06,1e-06
ABRAXAS2,0.75,3,0,0.0,0.0,0.057572
ABTB1,0.75,3,0,0.0,0.211237,0.273358
ABTB2,0.75,1,0,0.0,0.41967,0.41967
AC007040.2,0.75,1,0,0.0,4.1e-05,4.1e-05
AC013477.1,0.75,1,0,0.0,0.002683,0.002683
AC016747.4,0.75,1,0,0.0,0.0,0.0
AC024598.1,0.75,1,0,0.0,0.078833,0.078833
AC097636.1,0.75,1,0,0.0,3e-06,3e-06
AC109583.1,0.75,2,0,0.0,0.562542,0.562542
AC132217.2,0.75,2,0,0.0,0.199662,0.199662
AC134980.2,0.75,3,0,0.0,0.0,4e-06
ACADSB,0.75,2,0,0.0,0.642457,0.642457
ACBD5,0.75,1,0,0.0,0.729497,0.729497
ACER2,0.75,2,0,0.0,0.155178,0.155178
ACKR1,0.75,2,0,0.0,0.001791,0.001791
ACKR4,0.75,1,0,0.0,0.507441,0.507441
ACO1,0.75,2,0,0.0,0.441348,0.441348
ACO2,0.75,2,0,0.0,0.73355,0.73355
ACOT11,0.75,2,0,0.0,0.116801,0.116801
ACOT2,0.75,1,0,0.0,0.021703,0.021703
ACR,0.75,1,0,0.0,0.0,0.0
ACSF3,0.75,1,0,0.0,0.294799,0.294799
ACSL1,0.75,2,0,0.0,0.173513,0.173513
ACSL6,0.75,1,0,0.0,3e-06,3e-06
ACSM3,0.75,2,0,0.0,0.470681,0.470681
ACTA1,0.75,1,0,0.0,0.00205,0.00205
ACTL6A,0.75,1,0,0.0,0.621017,0.621017
ACTL6B,0.75,1,0,0.0,0.053184,0.053184
ACTN3,0.75,1,0,0.0,0.611643,0.611643
ACTR1B,0.75,1,0,0.0,0.602522,0.602522
ACTR3B,0.75,1,0,0.0,0.487873,0.487873
ACTR6,0.75,1,0,0.0,0.663298,0.663298
ACTRT3,0.75,1,0,0.0,0.51357,0.51357
ACVR1,0.75,5,0,0.0,0.002399,0.031655
ACYP1,0.75,2,0,0.0,0.348867,0.348867
ADA,0.75,1,0,0.0,0.0,0.0
ADA2,0.75,2,0,0.0,0.129548,0.129548
ADAL,0.75,2,0,0.0,0.021032,0.021032
ADAM12,0.75,1,0,0.0,0.600327,0.600327
ADAMTS7,0.75,3,0,0.0,0.0,2e-06
ADAMTS8,0.75,1,0,0.0,0.653471,0.653471
ADAMTSL5,0.75,3,0,0.0,0.263988,0.311487
ADAR,0.75,1,0,0.0,0.004717,0.004717
ADARB2,0.75,8,0,0.0,0.0,0.055266
ADAT3,0.75,1,0,0.0,0.059788,0.059788
ADIPOQ,0.75,1,0,0.0,0.000421,0.000421
ADM2,0.75,2,0,0.0,0.315202,0.315202
ADO,0.75,1,0,0.0,0.0,0.0
ADORA2A,0.75,2,0,0.0,0.013567,0.013567
ADPRS,0.75,2,0,0.0,0.0,0.0
ADRA1D,0.75,1,0,0.0,0.0,0.0
ADRA2B,0.75,1,0,0.0,0.0,0.0
ADRB1,0.75,1,0,0.0,0.000854,0.000854
ADRB2,0.75,1,0,0.0,0.005016,0.005016
AFAP1L2,0.75,4,0,0.0,0.011611,0.163563
AGAP4,0.75,1,0,0.0,0.0,0.0
AGAP7P,0.75,1,0,0.0,0.66636,0.66636
AGBL4,0.75,2,0,0.0,0.125806,0.125806
AGBL5,0.75,1,0,0.0,7.1e-05,7.1e-05
AGPAT2,0.75,1,0,0.0,0.000698,0.000698
AGPS,0.75,1,0,0.0,0.473966,0.473966
AGR2,0.75,1,0,0.0,0.594435,0.594435
AGXT,0.75,2,0,0.0,0.571405,0.571405
AIFM2,0.75,1,0,0.0,0.0,0.0
AIG1,0.75,1,0,0.0,0.0,0.0
AIM2,0.75,3,0,0.0,0.70702,0.681211
AIMP1,0.75,1,0,0.0,4e-05,4e-05
AJAP1,0.75,1,0,0.0,0.466585,0.466585
AK8,0.75,1,0,0.0,0.601948,0.601948
AKIP1,0.75,1,0,0.0,0.055125,0.055125
AKR1A1,0.75,1,0,0.0,0.073957,0.073957
AKR1B1,0.75,1,0,0.0,0.351029,0.351029
AKT3,0.75,1,0,0.0,0.115498,0.115498
AL162417.1,0.75,1,0,0.0,0.0,0.0
AL441992.2,0.75,1,0,0.0,0.029623,0.029623
AL645933.1,0.75,1,0,0.0,0.638854,0.638854
AL662899.2,0.75,1,0,0.0,0.599674,0.599674
ALAS2,0.75,1,0,0.0,0.0,0.0
ALDH18A1,0.75,3,0,0.0,0.0,0.053923
ALDH3A1,0.75,4,0,0.0,0.005809,0.160479
ALG12,0.75,2,0,0.0,0.433986,0.433986
ALG5,0.75,1,0,0.0,0.000114,0.000114
ALG6,0.75,1,0,0.0,0.077292,0.077292
ALKAL1,0.75,3,0,0.0,0.001993,0.031283
ALOX12,0.75,1,0,0.0,0.000299,0.000299
ALOX5,0.75,2,0,0.0,0.286563,0.286563
ALPL,0.75,2,0,0.0,0.400994,0.400994
ALS2CL,0.75,3,0,0.0,0.000738,0.003985
ALX4,0.75,5,0,0.0,0.140348,0.219751
AMIGO1,0.75,1,0,0.0,0.008011,0.008011
AMMECR1,0.75,1,0,0.0,0.180311,0.180311
AMN,0.75,1,0,0.0,0.152763,0.152763
AMN1,0.75,3,0,0.0,0.18541,0.167224
ANG,0.75,2,0,0.0,0.714747,0.714747
ANGPTL2,0.75,2,0,0.0,0.0,0.0
ANGPTL8,0.75,1,0,0.0,0.361333,0.361333
ANKDD1A,0.75,2,0,0.0,0.203448,0.203448
ANKK1,0.75,2,0,0.0,0.163223,0.163223
ANKLE1,0.75,1,0,0.0,0.507793,0.507793
ANKRD27,0.75,2,0,0.0,0.165492,0.165492
ANKRD36B,0.75,1,0,0.0,0.021058,0.021058
ANKRD6,0.75,1,0,0.0,0.645506,0.645506
ANOS1,0.75,3,0,0.0,0.000299,0.06519
ANP32A,0.75,1,0,0.0,0.08629,0.08629
ANP32E,0.75,2,0,0.0,0.241949,0.241949
ANTKMT,0.75,1,0,0.0,0.674288,0.674288
ANXA2,0.75,1,0,0.0,0.292541,0.292541
ANXA6,0.75,1,0,0.0,0.045649,0.045649
AP1M1,0.75,2,0,0.0,0.001203,0.001203
AP2A2,0.75,3,0,0.0,0.0,0.00019
AP2M1,0.75,2,0,0.0,0.16613,0.16613
AP3B2,0.75,1,0,0.0,0.605562,0.605562
AP4B1,0.75,2,0,0.0,0.328213,0.328213
AP4M1,0.75,1,0,0.0,0.741414,0.741414
AP5B1,0.75,2,0,0.0,9.7e-05,9.7e-05
APBA2,0.75,5,0,0.0,0.235605,0.20485
APBA3,0.75,1,0,0.0,0.0,0.0
APC2,0.75,2,0,0.0,0.000162,0.000162
APCDD1,0.75,1,0,0.0,0.401537,0.401537
APEH,0.75,1,0,0.0,0.660256,0.660256
APLF,0.75,1,0,0.0,0.154772,0.154772
APLN,0.75,1,0,0.0,0.0,0.0
APOA5,0.75,3,0,0.0,0.001119,0.073599
APOBEC3H,0.75,2,0,0.0,0.387748,0.387748
APOBR,0.75,3,0,0.0,0.0,2e-05
APOC3,0.75,1,0,0.0,0.07025,0.07025
APOD,0.75,1,0,0.0,0.458769,0.458769
APOE,0.75,1,0,0.0,1e-06,1e-06
APOF,0.75,3,0,0.0,0.157117,0.166461
APOL5,0.75,1,0,0.0,0.710728,0.710728
APOL6,0.75,1,0,0.0,0.455228,0.455228
APOO,0.75,1,0,0.0,0.623099,0.623099
AQP1,0.75,1,0,0.0,0.067802,0.067802
AQP2,0.75,2,0,0.0,0.000519,0.000519
AQP4,0.75,3,0,0.0,0.027936,0.061298
AR,0.75,4,0,0.0,2.8e-05,0.08913
ARAF,0.75,1,0,0.0,0.0,0.0
ARF5,0.75,2,0,0.0,0.4851,0.4851
ARFGAP1,0.75,3,0,0.0,0.0,0.197548
ARG2,0.75,1,0,0.0,0.000418,0.000418
ARHGAP19,0.75,1,0,0.0,0.0,0.0
ARHGAP27,0.75,4,0,0.0,0.269613,0.297689
ARHGAP33,0.75,4,0,0.0,0.099012,0.114708
ARHGAP39,0.75,3,0,0.0,0.0,0.0
ARHGAP4,0.75,3,0,0.0,0.0,3e-06
ARHGEF1,0.75,2,0,0.0,0.000849,0.000849
ARHGEF2,0.75,1,0,0.0,0.112466,0.112466
ARHGEF26,0.75,2,0,0.0,0.001329,0.001329
ARHGEF39,0.75,1,0,0.0,0.015631,0.015631
ARID3B,0.75,1,0,0.0,0.002104,0.002104
ARID3C,0.75,1,0,0.0,1e-06,1e-06
ARIH1,0.75,2,0,0.0,0.271741,0.271741
ARL11,0.75,2,0,0.0,0.573717,0.573717
ARL13B,0.75,1,0,0.0,0.319402,0.319402
ARL6IP5,0.75,1,0,0.0,0.001611,0.001611
ARMC5,0.75,5,0,0.0,2e-06,0.232722
ARMC7,0.75,1,0,0.0,0.683039,0.683039
ARPP19P1,0.75,1,0,0.0,0.0,0.0
ARRDC5,0.75,1,0,0.0,0.623489,0.623489
ARSA,0.75,1,0,0.0,0.0,0.0
ARV1,0.75,1,0,0.0,0.68123,0.68123
AS3MT,0.75,2,0,0.0,0.072838,0.072838
ASB13,0.75,1,0,0.0,0.011731,0.011731
ASB18,0.75,1,0,0.0,0.0,0.0
ASB4,0.75,3,0,0.0,0.022511,0.163077
ASIC1,0.75,2,0,0.0,0.012397,0.012397
ASIP,0.75,1,0,0.0,0.045884,0.045884
ASPDH,0.75,1,0,0.0,6e-06,6e-06
ASPG,0.75,1,0,0.0,1e-06,1e-06
ASPHD2,0.75,2,0,0.0,0.070413,0.070413
ASPN,0.75,1,0,0.0,0.493296,0.493296
ASPSCR1,0.75,1,0,0.0,0.0,0.0
ASS1,0.75,2,0,0.0,0.287281,0.287281
ASTN1,0.75,2,0,0.0,0.394903,0.394903
ASXL3,0.75,4,0,0.0,0.131885,0.165111
ATAD1,0.75,3,0,0.0,0.0,0.055964
ATAD3B,0.75,1,0,0.0,0.001577,0.001577
ATAD3C,0.75,1,0,0.0,2e-06,2e-06
ATG9A,0.75,2,0,0.0,0.0,0.0
ATL2,0.75,1,0,0.0,0.000992,0.000992
ATL3,0.75,1,0,0.0,0.152684,0.152684
ATOX1,0.75,1,0,0.0,0.0,0.0
ATP11AUN,0.75,1,0,0.0,5.6e-05,5.6e-05
ATP1B4,0.75,2,0,0.0,0.34893,0.34893
ATP5F1A,0.75,2,0,0.0,0.174834,0.174834
ATP5ME,0.75,2,0,0.0,0.296165,0.296165
ATP6AP1L,0.75,1,0,0.0,0.467826,0.467826
ATP6V0B,0.75,1,0,0.0,0.132278,0.132278
ATP6V1B2,0.75,1,0,0.0,0.452012,0.452012
ATP6V1G1,0.75,3,0,0.0,0.347867,0.250109
ATP6V1G3,0.75,1,0,0.0,0.0,0.0
ATP8B3,0.75,2,0,0.0,0.0,0.0
ATXN3,0.75,1,0,0.0,4e-06,4e-06
AVIL,0.75,2,0,0.0,0.432795,0.432795
AWAT1,0.75,2,0,0.0,0.347895,0.347895
B2M,0.75,1,0,0.0,0.639129,0.639129
B3GALNT2,0.75,2,0,0.0,0.242247,0.242247
B3GAT1,0.75,3,0,0.0,1e-06,0.155467
B3GNT4,0.75,2,0,0.0,0.347752,0.347752
B3GNT5,0.75,1,0,0.0,0.666125,0.666125
B3GNT6,0.75,2,0,0.0,0.0,0.0
B3GNT7,0.75,2,0,0.0,0.001204,0.001204
B3GNT8,0.75,1,0,0.0,0.338724,0.338724
B4GALNT4,0.75,1,0,0.0,0.000319,0.000319
B4GAT1,0.75,1,0,0.0,0.0,0.0
BAG3,0.75,1,0,0.0,0.542392,0.542392
BAG5,0.75,1,0,0.0,0.0,0.0
BARX2,0.75,1,0,0.0,4e-06,4e-06
BATF,0.75,1,0,0.0,0.0,0.0
BATF2,0.75,1,0,0.0,0.000192,0.000192
BBOF1,0.75,1,0,0.0,0.662475,0.662475
BCCIP,0.75,1,0,0.0,0.421312,0.421312
BCDIN3D,0.75,1,0,0.0,0.003423,0.003423
BCL2,0.75,1,0,0.0,0.041919,0.041919
BCL2L1,0.75,1,0,0.0,0.001646,0.001646
BCL2L10,0.75,2,0,0.0,0.085858,0.085858
BCL2L11,0.75,2,0,0.0,0.001665,0.001665
BCL7B,0.75,1,0,0.0,0.492357,0.492357
BCL9L,0.75,1,0,0.0,0.0,0.0
BCO1,0.75,1,0,0.0,0.05412,0.05412
BECN1,0.75,1,0,0.0,0.0,0.0
BEGAIN,0.75,1,0,0.0,0.0,0.0
BEST4,0.75,2,0,0.0,0.39368,0.39368
BEX2,0.75,1,0,0.0,2.2e-05,2.2e-05
BEX5,0.75,1,0,0.0,0.0,0.0
BHLHE41,0.75,1,0,0.0,0.000659,0.000659
BICD2,0.75,2,0,0.0,0.315025,0.315025
BICRA,0.75,1,0,0.0,0.0,0.0
BID,0.75,1,0,0.0,0.002048,0.002048
BIRC8,0.75,1,0,0.0,0.004671,0.004671
BLID,0.75,1,0,0.0,0.004517,0.004517
BLOC1S5,0.75,2,0,0.0,0.000485,0.000485
BLZF1,0.75,2,0,0.0,0.366441,0.366441
BMERB1,0.75,1,0,0.0,0.424638,0.424638
BMP15,0.75,4,0,0.0,0.0,0.0
BMP4,0.75,1,0,0.0,0.027086,0.027086
BMP7,0.75,1,0,0.0,0.093269,0.093269
BNIP3,0.75,3,0,0.0,0.000356,0.117897
BNIPL,0.75,1,0,0.0,0.292836,0.292836
BOLA3,0.75,1,0,0.0,0.252505,0.252505
BOLL,0.75,1,0,0.0,0.710617,0.710617
BOP1,0.75,2,0,0.0,0.002647,0.002647
BPIFA2,0.75,1,0,0.0,0.200242,0.200242
BPIFB1,0.75,2,0,0.0,0.37134,0.37134
BRCC3,0.75,1,0,0.0,0.0,0.0
BRD2,0.75,6,0,0.0,0.516783,0.435537
BRICD5,0.75,1,0,0.0,0.0,0.0
BRMS1,0.75,2,0,0.0,0.394536,0.394536
BROX,0.75,1,0,0.0,0.61466,0.61466
BSND,0.75,2,0,0.0,0.615058,0.615058
BSPRY,0.75,1,0,0.0,1e-06,1e-06
BSX,0.75,1,0,0.0,0.0,0.0
BTBD17,0.75,1,0,0.0,0.0032,0.0032
BTBD2,0.75,2,0,0.0,0.355444,0.355444
BTBD6,0.75,1,0,0.0,0.58693,0.58693
BTD,0.75,1,0,0.0,0.001204,0.001204
BTF3,0.75,1,0,0.0,0.160687,0.160687
BUB3,0.75,1,0,0.0,0.055561,0.055561
BUD13,0.75,3,0,0.0,0.267194,0.203548
BUD23,0.75,1,0,0.0,0.313918,0.313918
BVES,0.75,1,0,0.0,0.206021,0.206021
C10orf53,0.75,1,0,0.0,0.0,0.0
C11orf80,0.75,1,0,0.0,0.497086,0.497086
C12orf29,0.75,1,0,0.0,0.535542,0.535542
C12orf57,0.75,1,0,0.0,0.646408,0.646408
C12orf66,0.75,2,0,0.0,0.256418,0.256418
C14orf177,0.75,1,0,0.0,0.644503,0.644503
C15orf54,0.75,1,0,0.0,0.223455,0.223455
C16orf54,0.75,2,0,0.0,0.0,0.0
C16orf89,0.75,1,0,0.0,2.3e-05,2.3e-05
C17orf64,0.75,1,0,0.0,1e-06,1e-06
C17orf67,0.75,1,0,0.0,1.2e-05,1.2e-05
C18orf21,0.75,2,0,0.0,0.35085,0.35085
C19orf12,0.75,1,0,0.0,0.501014,0.501014
C1GALT1,0.75,1,0,0.0,0.057824,0.057824
C1GALT1C1L,0.75,1,0,0.0,1.3e-05,1.3e-05
C1QBP,0.75,1,0,0.0,0.413121,0.413121
C1QL2,0.75,1,0,0.0,2.3e-05,2.3e-05
C1QL4,0.75,1,0,0.0,2.6e-05,2.6e-05
C1QTNF6,0.75,2,0,0.0,0.275466,0.275466
C1QTNF9B,0.75,1,0,0.0,0.0,0.0
C1orf122,0.75,1,0,0.0,0.515343,0.515343
C1orf158,0.75,1,0,0.0,0.0,0.0
C1orf194,0.75,1,0,0.0,0.09825,0.09825
C1orf21,0.75,1,0,0.0,0.637412,0.637412
C1orf56,0.75,1,0,0.0,0.317516,0.317516
C1orf94,0.75,4,0,0.0,0.175548,0.153262
C2,0.75,2,0,0.0,0.341572,0.341572
C22orf23,0.75,1,0,0.0,0.159371,0.159371
C2CD2L,0.75,4,0,0.0,0.102591,0.118516
C2orf68,0.75,1,0,0.0,0.0,0.0
C3orf18,0.75,1,0,0.0,0.0,0.0
C5orf24,0.75,1,0,0.0,0.129356,0.129356
C9orf116,0.75,2,0,0.0,0.075823,0.075823
C9orf43,0.75,2,0,0.0,0.582745,0.582745
C9orf85,0.75,1,0,0.0,0.040382,0.040382
CA4,0.75,1,0,0.0,0.0,0.0
CA6,0.75,1,0,0.0,0.252662,0.252662
CAB39L,0.75,1,0,0.0,0.044373,0.044373
CACNG1,0.75,1,0,0.0,0.610942,0.610942
CACNG5,0.75,1,0,0.0,0.706686,0.706686
CADM3,0.75,1,0,0.0,0.095005,0.095005
CAGE1,0.75,1,0,0.0,0.539605,0.539605
CALCA,0.75,3,0,0.0,0.003937,0.213881
CALCOCO1,0.75,3,0,0.0,0.615619,0.418601
CALHM1,0.75,1,0,0.0,0.058465,0.058465
CALHM2,0.75,3,0,0.0,1e-05,0.031812
CALM3,0.75,1,0,0.0,0.205445,0.205445
CALML5,0.75,2,0,0.0,2e-06,2e-06
CALY,0.75,1,0,0.0,0.594715,0.594715
CAMK2A,0.75,2,0,0.0,0.301202,0.301202
CAMP,0.75,1,0,0.0,0.0,0.0
CAPN13,0.75,4,0,0.0,0.129553,0.189194
CAPN15,0.75,1,0,0.0,0.002955,0.002955
CAPN5,0.75,3,0,0.0,2.3e-05,0.009612
CAPN9,0.75,1,0,0.0,0.28534,0.28534
CAPZA2,0.75,1,0,0.0,0.432647,0.432647
CARD10,0.75,2,0,0.0,0.005875,0.005875
CARD16,0.75,3,0,0.0,0.318902,0.372039
CASQ1,0.75,1,0,0.0,0.649947,0.649947
CASQ2,0.75,4,0,0.0,0.253784,0.29483
CASS4,0.75,5,0,0.0,0.165264,0.167957
CATIP,0.75,1,0,0.0,0.558353,0.558353
CATSPERE,0.75,1,0,0.0,0.384735,0.384735
CATSPERZ,0.75,1,0,0.0,0.001218,0.001218
CAV2,0.75,3,0,0.0,0.019548,0.0504
CBLN3,0.75,1,0,0.0,0.0,0.0
CBWD6,0.75,1,0,0.0,0.0,0.0
CBX4,0.75,1,0,0.0,0.008028,0.008028
CBX7,0.75,1,0,0.0,0.0,0.0
CBX8,0.75,2,0,0.0,1e-06,1e-06
CC2D1B,0.75,2,0,0.0,0.269349,0.269349
CCBE1,0.75,2,0,0.0,0.316137,0.316137
CCDC102A,0.75,1,0,0.0,0.0,0.0
CCDC106,0.75,1,0,0.0,0.0,0.0
CCDC12,0.75,2,0,0.0,0.0,0.0
CCDC122,0.75,1,0,0.0,0.007992,0.007992
CCDC14,0.75,1,0,0.0,0.0,0.0
CCDC15,0.75,1,0,0.0,0.406382,0.406382
CCDC157,0.75,3,0,0.0,0.311802,0.276093
CCDC17,0.75,1,0,0.0,7.6e-05,7.6e-05
CCDC183,0.75,1,0,0.0,0.564141,0.564141
CCDC184,0.75,3,0,0.0,0.229676,0.256563
CCDC189,0.75,1,0,0.0,0.00631,0.00631
CCDC25,0.75,1,0,0.0,0.116851,0.116851
CCDC3,0.75,2,0,0.0,0.275797,0.275797
CCDC34,0.75,1,0,0.0,0.00599,0.00599
CCDC39,0.75,4,0,0.0,0.033303,0.064818
CCDC47,0.75,1,0,0.0,0.167787,0.167787
CCDC54,0.75,3,0,0.0,0.302365,0.299203
CCDC68,0.75,2,0,0.0,0.375127,0.375127
CCDC74A,0.75,1,0,0.0,0.674017,0.674017
CCDC78,0.75,1,0,0.0,0.0,0.0
CCDC83,0.75,1,0,0.0,0.625719,0.625719
CCDC89,0.75,2,0,0.0,0.311527,0.311527
CCDC9,0.75,3,0,0.0,0.0,0.145567
CCDC9B,0.75,1,0,0.0,0.017476,0.017476
CCL11,0.75,1,0,0.0,0.053137,0.053137
CCL19,0.75,1,0,0.0,0.623407,0.623407
CCL2,0.75,1,0,0.0,0.184084,0.184084
CCL20,0.75,1,0,0.0,4e-06,4e-06
CCL5,0.75,1,0,0.0,0.151,0.151
CCN2,0.75,2,0,0.0,0.150134,0.150134
CCNB1,0.75,1,0,0.0,0.195681,0.195681
CCNC,0.75,1,0,0.0,0.313239,0.313239
CCNG1,0.75,1,0,0.0,0.001775,0.001775
CCNG2,0.75,1,0,0.0,0.367881,0.367881
CCNK,0.75,1,0,0.0,0.00014,0.00014
CCNO,0.75,1,0,0.0,0.0,0.0
CCPG1,0.75,2,0,0.0,0.601346,0.601346
CCR10,0.75,1,0,0.0,4e-06,4e-06
CCR4,0.75,2,0,0.0,0.422553,0.422553
CCT7,0.75,1,0,0.0,0.061155,0.061155
CD164,0.75,2,0,0.0,0.238619,0.238619
CD177,0.75,3,0,0.0,0.0,0.242648
CD1D,0.75,2,0,0.0,0.342242,0.342242
CD200R1L,0.75,2,0,0.0,0.185142,0.185142
CD247,0.75,1,0,0.0,0.351291,0.351291
CD300LD,0.75,3,0,0.0,0.02856,0.221756
CD320,0.75,1,0,0.0,0.0,0.0
CD34,0.75,3,0,0.0,0.0,0.104344
CD4,0.75,2,0,0.0,0.446761,0.446761
CD58,0.75,2,0,0.0,0.450983,0.450983
CDC27,0.75,2,0,0.0,0.373189,0.373189
CDC40,0.75,1,0,0.0,0.0,0.0
CDC42EP1,0.75,1,0,0.0,0.0,0.0
CDC45,0.75,1,0,0.0,0.675336,0.675336
CDCA4,0.75,2,0,0.0,0.322386,0.322386
CDCA5,0.75,1,0,0.0,0.241751,0.241751
CDH2,0.75,2,0,0.0,0.302238,0.302238
CDH22,0.75,4,0,0.0,0.000319,0.020064
CDH24,0.75,1,0,0.0,0.536023,0.536023
CDHR4,0.75,1,0,0.0,0.002111,0.002111
CDK11B,0.75,1,0,0.0,0.0,0.0
CDK16,0.75,2,0,0.0,2.3e-05,2.3e-05
CDK5R2,0.75,2,0,0.0,0.189215,0.189215
CDK6,0.75,1,0,0.0,0.0,0.0
CDK9,0.75,2,0,0.0,0.087014,0.087014
CDKN1A,0.75,2,0,0.0,0.269537,0.269537
CDKN2AIP,0.75,3,0,0.0,0.036561,0.085971
CDPF1,0.75,1,0,0.0,0.534484,0.534484
CDT1,0.75,1,0,0.0,0.00071,0.00071
CDX2,0.75,1,0,0.0,0.000192,0.000192
CEACAM16,0.75,2,0,0.0,0.092549,0.092549
CEACAM21,0.75,2,0,0.0,0.069727,0.069727
CEACAM4,0.75,1,0,0.0,0.002694,0.002694
CEACAM8,0.75,2,0,0.0,0.184077,0.184077
CEBPD,0.75,1,0,0.0,0.0,0.0
CENPBD1,0.75,1,0,0.0,0.488188,0.488188
CENPC,0.75,3,0,0.0,0.008084,0.062645
CENPQ,0.75,1,0,0.0,0.0,0.0
CENPV,0.75,1,0,0.0,0.507567,0.507567
CEP152,0.75,4,0,0.0,0.149403,0.233874
CEP162,0.75,1,0,0.0,0.0,0.0
CEP170B,0.75,3,0,0.0,0.000837,0.070151
